   ,PURNO,RCVNO,CO,LNO,DIV,PURID,PURPRW,VNDNO,RCVDAT,MTNO,DLSTK,QLMK,OVDMK,ANS,GFDAT,OVDDYS,MTPAYDAT,CO,PURNO,ORDLNO,IT,DIV,ORDDAT,KINDAT,KINEMP,PURPRW,DLSTK,MKDYS,INQVND,ORDVND,PURID,MTNO,SPECID,ORDCAQQTY,CAQUN,ORDCPRQTY,CPRUN,CPRUP,CUCY,CIFUP,EXR,OCRYTAMT,CIFTAMT,ACRCVQTY,ACCPRRCVQTY,RCVDAT,ENDMK,DLABMK,RCVWRFDAT,DLHNTPRTMK,CNTRNO,CSTIDX,MLDTAXR,ISPMK,BRND,CIFCIFR,FRMID,RASHMK,SCDDAT,PAYENDMK,NCRDAT,AGRSUPPIVDDOC,PAYID,IVID,PAYTRM,ORGI,DRSUPPMK,DRSUPPDATNUM,ANNOUPSUPPMK,SIGNMK,OVSHPR,OVDPUNR,OVDPUNRUPL,CNTRPEMK,JBSAFMK,DLSITE,HLISID,BIDCLASSDATE,WWWMK,APKID,EMGPURMK,PLADDR,COTYPE,PURSTDNO,BGUP,BGCUCY
917,MWR561,W63055,LG,A0, ,1, ,INTAKDE,0210306,DEO35              A,BW32,, ,0,0210330,,,LG,MWR561,A0,01,3,0201127,0201127,N000013207,525,BW32,60,,INTAKDE,1,DEO35,1738-VRS96U,3000.000,KG,,,0.70000,EUR,0.826,0.856100,2100.00,2477.51,3000.000,,0210306,E,,0210309,,,,,,INTOCAST AG SYNTHERM IGS 713/U-3,1.0100,C2,,0210217,,,,,,,IN,,,,,105.00,0.20,,,,,,,,,,,,FHS-CC-SLAB-02,22740.00000,VND
918,MW0GL0,W63022,LG,00, ,1, ,CCPEAAU,0210302,FUESO75            A,B211,, ,0,0210330,,,LG,MW0GL0,00,01,2,0210128,0210128,N000000801,N04,B211,60,,CCPEAAU,1,FUESO75,1102-200811117280FHSI201,80000.000,MT,,,95.55000,USD,98.417,1.000000,7644000.00,7873320.00,88000.000,,0210309,E,,0210310,,,,,,COPPABELLA 10 PCI,1.0300,C2,,0210406,,,,,,,AU,,,,,110.00,0.00,0.00,,,,,,,,,,,FHS-I2-01,,
919,MWTHL1,W63078,LG,P0, ,1, ,CINYETA,0210308,WACWDL83           A,B331,, ,0,0210330,,,LG,MWTHL1,P0,01,3,0201204,0201204,N000000710,1R,B331,120,16125060,CINYETA,1,WACWDL83,1410-03652000VCLOSETROL990,12050.000,KG,,,5.79000,USD,5.848,1.000000,69769.50,70467.20,9500.000,,0210308,,,0210312,,ZK,,,,:Cinyea CYC-Vclosetrol 990,1.0100,C2,,0210415,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,331CYC990R2,1817200000.00000,VND
920,MWT5A3,W16569,LG,K0,5,6,LG3,0105426966,0210301,WACIAA91,B511,,,0,0210330,,,LG,MWT5A3,K0,01,5,0201125,0201125,PR09,LG3,B511,100,,0105426966,6,WACIAA91,1403-566B05042742645,20.000,BX,,,1850000.00000,VND,,,37000000.00,,20.000,,0210301,E,,0210302,,LG0A,,10,,Hach,,,,0210308,,,,,A,,US,,,,,,,,Y,,,,,E,,,,,27426-45,1850000.00000,VND
921,MWRYQ8,W16567,LG,00,5,0,LG4,0105426966,0210301,WACIA838,B511,,,0,0210330,,,LG,MWRYQ8,00,01,5,0201208,0201208,VNW0014054,LG4,B511,100,,0105426966,0,WACIA838,1403-561B10042429600,2.000,BX,,,2088000.00000,VND,,,4176000.00,,2.000,,0210301,E,,0210302,,,,10,,HACH,,C3,,0210322,,,,,,,US,,,,,,,,,,,,,E,52,,,,24296-00,1549000.00000,VND
922,NW5QC5,W16404,LG,K0,5,6,LG24,0201275452,0210226,LUBLOP98,MW53,,,0,0210330,,,LG,NW5QC5,K0,01,5,0210128,0210128,PR09,LG24,MW53,150,,0201275452,6,LUBLOP98,1121-22222200FIREGISTG,12.000,TK,,,15990000.00000,VND,,,191880000.00,,12.000,,0210226,E,,0210227,,HT21,,10,,Idemitsu,,,,0210630,,,,,A,,JP,,,,,,,,Y,,,,,E,,,,,,12995161.00000,VND
923,MW0521,W17510,LG,K0,3,6,LG3,3001494653,0210313,CHEIN93,BW3M,,,0,0210330,,,LG,MW0521,K0,01,3,0200502,0200502,PR09,LG3,BW3M,10,,3001494653,6,CHEIN93,1001-C030301855D,500.000,PC,,,169000.00000,VND,,,84500000.00,,500.000,,0210403,E,,0210406,,HSY,,10,,CO2,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
924,MWUN17,W16807,LG,K0,4,6,LG24,0201275452,0210304,LUBLOY98,B410,,,0,0210330,,,LG,MWUN17,K0,01,4,0210106,0210106,PR09,LG24,B410,120,,0201275452,6,LUBLOY98,1121-05222200220C,32.000,TK,,,11250000.00000,VND,,,360000000.00,,32.000,,0210317,E,,0210318,,LG16,,10,,Idemitsu,,,,0210510,,,,,A,,JP,,,,,,,,Y,,,,,E,,,,,LUBLOY98,15000000.00000,VND
925,MW0GC4,W16808,LG,K0,4,6,LG24,0201275452,0210304,LUBLGQ42,B410,,,0,0210330,,,LG,MW0GC4,K0,01,4,0201210,0201210,PR09,LG24,B410,90,,0201275452,6,LUBLGQ42,1122-H055180SR1,180.000,TK,,,14735000.00000,VND,,,2652300000.00,,180.000,,0210304,E,,0210306,,HIDM,,10,,FORMOSA,,,,0210313,,,,,A,,TH,,,,,,,,Y,,,,,E,,,,,,,
926,NW5M91,W16806,LG,K0,4,6,LG24,0201275452,0210304,LUBLOY97,B410,,,0,0210330,,,LG,NW5M91,K0,01,4,0210120,0210120,PR09,LG24,B410,45,,0201275452,6,LUBLOY97,1121-0522220068MT,31.000,TK,,,10750000.00000,VND,,,333250000.00,,31.000,,0210304,E,,0210306,,LG2T,,10,,IDEMITSU,,,,0210309,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,LUBLOY97,15000000.00000,VND
927,NW0027,W00237,LT,K0,1,6,LG24,3001947624,0210313,PASAL16,B101,,,0,0210330,,,LT,NW0027,K0,01,1,0210305,0210305,PR09,LG24,B101,40,,3001947624,6,PASAL16,1205-10251400,7.000,CA,,,25200.00000,VND,,,176400.00,,7.000,,0210313,E,,0210317,,LG35,,10,,TOAKOBE,,,,0210420,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
928,NW6MB3,W18449,LG,K0,5,6,LG24,3600725726,0210327,PASFP186,B521,,,0,0210331,,,LG,NW6MB3,K0,01,5,0210226,0210226,PR09,LG24,B521,30,,3600725726,6,PASFP186,1203-0706933001,8.000,GL,,,120000.00000,VND,,,960000.00,,8.000,,0210327,E,,0210330,,LG0X,,10,,YUNG CHI RANINBOW,,,,0210331,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,PASFP186-5210,120000.00000,VND
929,NW01S9,W17758,LG,00,2,0,LG28,0107613986,0210318,WACWDM28,BW27,,,0,0210331,,,LG,NW01S9,00,01,2,0210312,0210312,VNW0007917,LG28,BW27,30,,0107613986,0,WACWDM28,1410-34650001CH25V,450.000,KG,,,132000.00000,VND,,,59400000.00,,150.000,,0210318,,,0210320,,,,10,,ZIMMITE CH-25V,,C3,,M,,,,,,,TW,,,,,,,,,,,,,E,52,,,2,2700-CH-25V,,
930,MWU3Y5,W18435,LG,00,5,0,LG30,3002083649,0210327,PASFP107,M5M4,,,0,0210331,,,LG,MWU3Y5,00,01,5,0210223,0210223,VNW0000361,LG30,M5M4,35,,3002083649,0,PASFP107,1203-1400613001,10.000,GL,,,395000.00000,VND,,,3950000.00,,10.000,,0210327,E,,0210330,,,,10,,S?N NAM,,C3,,0210402,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,VND
931,MWS8Z5,W16164,LG,00,3,0,1B,0200835768,0210223,CHEIN376,B331,,,0,0210331,,,LG,MWS8Z5,00,01,3,0201123,0201123,N000000799,1B,B331,5,,0200835768,0,CHEIN376,1001-S0323456,86536.000,KG,,,4750.00000,VND,,,411046000.00,,85480.000,,0210326,E,,0210328,,,,10,,CHEIN376,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,"2,3",331NAOHR3,5490.00000,VND
932,MWRMS0,W17448,LG,00,5,0,1B,0200835768,0210313,CHEIN848,B523,,,0,0210331,,,LG,MWRMS0,00,01,5,0201112,0201112,N000000799,1B,B523,5,,0200835768,0,CHEIN848,1001-S0323326,1578000.000,KG,,,2840.00000,VND,,,4481520000.00,,996090.000,,0210327,,,0210330,,,,10,,CHEIN848,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,"2,3",5240L005,5398.00000,VND
933,MWRMS0,W17668,LG,00,5,0,1B,0200835768,0210317,CHEIN848,B523,,,0,0210331,,,LG,MWRMS0,00,01,5,0201112,0201112,N000000799,1B,B523,5,,0200835768,0,CHEIN848,1001-S0323326,1578000.000,KG,,,2840.00000,VND,,,4481520000.00,,996090.000,,0210327,,,0210330,,,,10,,CHEIN848,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,"2,3",5240L005,5398.00000,VND
934,NW6TR1,W17529,LG,K0,5,6,LG3,2802022805,0210315,CHEINA58,B521,*, ,1,0210331,,,LG,NW6TR1,K0,01,5,0210301,0210301,PR09,LG3,B521,5,,2802022805,6,CHEINA58,1001-S0333016,20000.000,KG,,,2980.00000,VND,,,59600000.00,,9780.000,,0210315,,,0210317,,LG2C,,10,,Viet Nam,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,52,,,,,3116.00000,VND
935,MWT422,W18232,LG,K0,4,6,LG24,2802022805,0210325,CHEIN7,B4MD,,,0,0210401,,,LG,MWT422,K0,01,4,0201125,0201125,PR09,LG24,B4MD,3,,2802022805,6,CHEIN7,1001-A0103086,380000.000,KG,,,2850.00000,VND,,,1083000000.00,,148050.000,,0210403,,,0210406,,HMV,,10,,??C GIANG,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,52,,,,,3200.00000,VND
936,MWM0N4,W16851,LG,00,5,0,1B,0201166485,0210305,CHEIN848,B523,,,0,0210401,,,LG,MWM0N4,00,01,5,0200818,0200818,N000000799,1B,B523,3,,0201166485,0,CHEIN848,1001-S0323326,1686000.000,KG,,,3130.00000,VND,,,5277180000.00,,1686530.000,,0210316,E,,0210318,,,,10,,LG-MWM0N4,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,,5240L005,5398.00000,VND
937,MWS4S2,W18233,LG,00,4,0,1B,2802022805,0210325,CHEIN848,B4MD,,,0,0210401,,,LG,MWS4S2,00,01,4,0201112,0201112,N000000799,1B,B4MD,5,,2802022805,0,CHEIN848,1001-S0323326,254688.000,KG,,,3058.00000,VND,,,778835904.00,,126920.000,,0210325,,,0210327,,,,10,,VIET TRI CHEM,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,,3900.00000,VND
938,MW0DS8,W17418,LG,00,7,0,532,0105875143,0210312,WACIALGMW0DS801,B771,,,0,0210401,,,LG,MW0DS8,00,01,7,0201210,0201210,N000016150,532,B771,90,,0105875143,0,WACIALGMW0DS801,1403-C93B0010AH20315A,60.000,BX,,,7250000.00000,VND,,,435000000.00,,60.000,,0210312,E,,0210314,,,,10,,NCS AH 20315A,,C3,,0210313,,,,,,,CN,,,,,,,,,,,,,E,,,,,7720-AH20315A,,
939,MW0CR8,W17975,LG,00,5,0,LG16,0105875143,0210320,WACIAA97,B521,,,0,0210401,,,LG,MW0CR8,00,01,5,0201109,0201109,VNW0007819,LG16,B521,130,,0105875143,0,WACIAA97,1403-566B05002605345,5.000,BX,,,2400000.00000,VND,,,12000000.00,,5.000,,0210320,E,,0210323,,,,10,,HACH 26053-45,,C3,,0210322,,,,,,,US,,,,,,,,,,,,,E,52,,,,5200100,,
940,NW5LZ0,W63340,LG,P0, ,1, ,CINYETA,0210326,WACWDL61           A,B4MD,, ,0,0210401,,,LG,NW5LZ0,P0,01,4,0210119,0210119,N000000710,1R,B4MD,120,16125060,CINYETA,1,WACWDL61,1410-06652000VMA6088,24000.000,KG,,,5.49000,USD,5.545,1.000000,131760.00,133077.60,7000.000,,0210326,,,0210330,,ZK,,,,Cinyea CYC-VMA6088,1.0100,C2,,0210610,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,,115500.00000,VND
941,MW0EZ9,W16852,LG,00,7,0,LG14,0106674249,0210305,RPGGA314,B771,,,0,0210401,,,LG,MW0EZ9,00,01,7,0201228,0201228,VNW0005359,LG14,B771,65,,0106674249,0,RPGGA314,1505-4005010742993357662,3.000,TK,,,28650000.00000,VND,,,85950000.00,,3.000,,0210305,E,,0210307,,,,10,,HERZOG 7-4299-335766-2,,C3,,0210306,,,,,,,DE,,,,,,,,,,,,,E,,,,,7720-PE190,,
942,MW05X6,W17001,LG,00,7,0,LG28,0105875143,0210306,CHEIP240,B771,,,0,0210401,,,LG,MW05X6,00,01,7,0200629,0200629,VNW0007917,LG28,B771,140,,0105875143,0,CHEIP240,1001-S0831D06230,150.000,CA,,,680000.00000,VND,,,102000000.00,,150.000,,0210306,E,,0210309,,,,10,,MERCK 1120801000,,C3,,M,,,,,,,GB,,,,,,,,,,,,,E,52B9,,,,H2SO4 98%,,
943,MW05X6,W17002,LG,00,7,0,LG28,0105875143,0210306,CHEIP240,B771,,,0,0210401,,,LG,MW05X6,00,01,7,0200629,0200629,VNW0007917,LG28,B771,140,,0105875143,0,CHEIP240,1001-S0831D06230,150.000,CA,,,680000.00000,VND,,,102000000.00,,150.000,,0210306,E,,0210309,,,,10,,MERCK 1120801000,,C3,,M,,,,,,,GB,,,,,,,,,,,,,E,52B9,,,,H2SO4 98%,,
944,MWQX60,W17667,LG,K0,5,6,LG3,2802022805,0210317,CHEINA58,B531,,,0,0210401,,,LG,MWQX60,K0,01,5,0200926,0200926,PR09,LG3,B531,5,,2802022805,6,CHEINA58,1001-S0333016,70000.000,KG,,,2980.00000,VND,,,208600000.00,,70000.000,,0210317,E,,0210319,,LG2C,,10,,Viet Nam,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,52,,,,2230BPCD9,3116.00000,VND
945,MWNW55,W62673,LG,A0, ,1, ,JFESHJP,0210127,DEO34              A,BW32,, ,0,0210401,,,LG,MWNW55,A0,01,3,0201022,0201022,N000013207,525,BW32,90,22420961,JFESHJP,1,DEO34,1738-SXS19G,87800.000,KG,,,0.93000,USD,0.939,1.000000,81654.00,82470.54,87800.000,,0210127,E,,0210203,,,,,,SHINAGAWA,1.0100,C2,,0210210,,,,,,,CN,,,,,105.00,0.20,,,,,,,,,,,,FHS-CC-SLAB-02,22740.00000,VND
946,MWNW55,W62890,LG,B0, ,1, ,FINRESG,0210218,DEO34              A,B323,, ,0,0210401,,,LG,MWNW55,B0,01,3,0201022,0210125,N000013207,525,B323,90,,FINRESG,1,DEO34,1738-SXS19G,120000.000,KG,,,0.93000,EUR,1.093,0.859000,111600.00,131160.00,80000.000,,0210218,,,0210223,,,,,,VESUVIUS FLUXES,1.0100,C2,,0210410,,,,,,,DE,,,,,110.00,0.20,,,,,,,E,,,,,FHS-CC-SLAB-02,22740.00000,VND
947,MWM0N4,W17271,LG,00,5,0,1B,0201166485,0210311,CHEIN848,B523,,,0,0210401,,,LG,MWM0N4,00,01,5,0200818,0200818,N000000799,1B,B523,3,,0201166485,0,CHEIN848,1001-S0323326,1686000.000,KG,,,3130.00000,VND,,,5277180000.00,,1686530.000,,0210316,E,,0210318,,,,10,,LG-MWM0N4,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,,5240L005,5398.00000,VND
948,MWUEX5,W17927,LG,00,5,0,1B,0201166485,0210320,CHEIN848,B521,,,0,0210401,,,LG,MWUEX5,00,01,5,0210121,0210121,N000057481,1B,B521,3,,0201166485,0,CHEIN848,1001-S0323326,190000.000,KG,,,2850.00000,VND,,,541500000.00,,119060.000,,0210320,,,0210323,,,,10,,LG-MWUEX5,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,,CHEIN848-5210,460000000.00000,VND
949,MWM0N4,W17593,LG,00,5,0,1B,0201166485,0210316,CHEIN848,B523,,,0,0210401,,,LG,MWM0N4,00,01,5,0200818,0200818,N000000799,1B,B523,3,,0201166485,0,CHEIN848,1001-S0323326,1686000.000,KG,,,3130.00000,VND,,,5277180000.00,,1686530.000,,0210316,E,,0210318,,,,10,,LG-MWM0N4,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,,5240L005,5398.00000,VND
950,NW6F90,W17856,LG,K0,4,6,LG24,0201275452,0210319,LUBLOT73,BW40,,,0,0210401,,,LG,NW6F90,K0,01,4,0210223,0210223,PR09,LG24,BW40,120,,0201275452,6,LUBLOT73,1121-22052200E46,152.000,TK,,,19750000.00000,VND,,,3002000000.00,,144.000,,0210330,,,0210401,,HIDM,,10,,FORMOSA,,,,M,,,,,A,,JP,,,,,,,,Y,,,,,E,,,,,LUBLOT73,19750000.00000,VND
951,NW02M2,W18448,LG,K0,5,6,LG24,3600725726,0210327,PASFP186,B521,,,0,0210401,,,LG,NW02M2,K0,01,5,0210226,0210226,PR09,LG24,B521,30,,3600725726,6,PASFP186,1203-0706933001,20.000,GL,,,120000.00000,VND,,,2400000.00,,20.000,,0210327,E,,0210330,,LG0X,,10,,YUNG CHI RANINBOW,,,,0210331,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
952,MWM0N4,W17592,LG,00,5,0,1B,0201166485,0210316,CHEIN848,B523,,,0,0210401,,,LG,MWM0N4,00,01,5,0200818,0200818,N000000799,1B,B523,3,,0201166485,0,CHEIN848,1001-S0323326,1686000.000,KG,,,3130.00000,VND,,,5277180000.00,,1686530.000,,0210316,E,,0210318,,,,10,,LG-MWM0N4,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,,5240L005,5398.00000,VND
953,MW0BV4,W16873,LG,00,5,0,1B,3002076786,0210305,CHEIND60,B521,,,0,0210401,,,LG,MW0BV4,00,01,5,0201126,0201126,N000057481,1B,B521,45,,3002076786,0,CHEIND60,1001-C0283092,105600.000,LT,,,24100.00000,VND,,,2544960000.00,,53415.000,,0210305,,,0210307,,,,10,,無,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,"1,2,3",CHEIND605211,,
954,MWSSS8,W17819,LG,00,5,0,LG14,0105426966,0210319,WACIA437,B511,,,0,0210402,,,LG,MWSSS8,00,01,5,0201126,0201126,VNW0005359,LG14,B511,120,,0105426966,0,WACIA437,1403-566150042458200,2.000,CA,,,2373000.00000,VND,,,4746000.00,,2.000,,0210319,E,,0210321,,,,10,,Hach,,C3,,0210329,,,,,,,US,,,,,,,,,,,,,E,52,,,,24582-00,2234000.00000,VND
955,MWTMT5,W17997,LG,K0,5,6,LG24,0101515887,0210322,CHEIN376,B531,,,0,0210402,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
956,NW02P3,W18450,LG,K0,3,6,LG24,3600725726,0210327,PASFP186,BW33,,,0,0210402,,,LG,NW02P3,K0,01,3,0210227,0210227,PR09,LG24,BW33,30,,3600725726,6,PASFP186,1203-0706933001,30.000,GL,,,120000.00000,VND,,,3600000.00,,30.000,,0210327,E,,0210330,,LG0X,,10,,YUNG CHI RANINBOW,,,,0210401,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
957,NW69F4,W18484,LG,K0,6,6,LG24,3600725726,0210329,PASFPU67,B610,,,0,0210402,,,LG,NW69F4,K0,01,6,0210227,0210227,VNW0000341,LG24,B610,30,3600725726,3600725726,6,PASFPU67,1203-1201813001MA366,47.000,GL,,,500000.00000,VND,,,23500000.00,,47.000,,0210329,E,,0210331,,LG0X,,10,,RAINBOW,,,,0210402,,,,,,,VN,,,,,,,,Y,,,,,E,,,,,,500000.00000,VND
958,NW0006,W18661,LG,K0,3,6,LG24,2900440536-005,0210331,CHEIN93,B334,,*,1,0210402,9,,LG,NW0006,K0,01,3,0210104,0210104,PR09,LG24,B334,7,,2900440536-005,6,CHEIN93,1001-C030301855D,300.000,PC,,,167000.00000,VND,,,50100000.00,,250.000,,0210331,,,0210402,,HDA1,,10,,BAC HA-INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,*,,,,,
959,NW0006,W18662,LG,K0,3,6,LG24,2900440536-005,0210331,CHEIN93,B334,,*,1,0210402,7,,LG,NW0006,K0,01,3,0210104,0210104,PR09,LG24,B334,7,,2900440536-005,6,CHEIN93,1001-C030301855D,300.000,PC,,,167000.00000,VND,,,50100000.00,,250.000,,0210331,,,0210402,,HDA1,,10,,BAC HA-INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,*,,,,,
960,MWTMT5,W17996,LG,K0,5,6,LG24,0101515887,0210322,CHEIN376,B531,,,0,0210402,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
961,MWW2Z4,W17574,LG,00,6,0,LG28,3001494653,0210315,CHEIN944,M610,,,0,0210402,,,LG,MWW2Z4,00,01,6,0200822,0200822,VNW0007917,LG28,M610,3,,3001494653,0,CHEIN944,1001-O001300958A,100.000,PC,,,550000.00000,VND,,,55000000.00,,93.000,,0210325,,,0210327,,,,10,,vi?t nam,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,C3ZXb2,,,,,,
962,MWW2Z4,W18271,LG,00,6,0,LG28,3001494653,0210325,CHEIN944,M610,,,0,0210402,,,LG,MWW2Z4,00,01,6,0200822,0200822,VNW0007917,LG28,M610,3,,3001494653,0,CHEIN944,1001-O001300958A,100.000,PC,,,550000.00000,VND,,,55000000.00,,93.000,,0210325,,,0210327,,,,10,,vi?t nam,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,C3ZXb2,,,,,,
963,MWTMT5,W17903,LG,K0,5,6,LG24,0101515887,0210320,CHEIN376,B531,,,0,0210402,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
964,MWTMT5,W17816,LG,K0,5,6,LG24,0101515887,0210319,CHEIN376,B531,,,0,0210402,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
965,MWR561,W62696,LG,B0, ,1, ,WETECCN,0210129,DEO35              A,B323,, ,0,0210403,,,LG,MWR561,B0,01,3,0201127,0210119,N000013207,525,B323,60,86306894,WETECCN,1,DEO35,1738-VRS96U,331900.000,KG,,,0.97000,USD,0.980,1.000000,321943.00,325162.43,239805.000,,0210226,,,0210305,,,,,,WETEC WS U-2,1.0100,C2,,0210501,,,,,,,CN,,,,,105.00,0.20,,,,,,,,,,,,FHS-CC-SLAB-02,22740.00000,VND
966,MWR561,W62985,LG,B0, ,1, ,WETECCN,0210226,DEO35              A,B323,, ,0,0210403,,,LG,MWR561,B0,01,3,0201127,0210119,N000013207,525,B323,60,86306894,WETECCN,1,DEO35,1738-VRS96U,331900.000,KG,,,0.97000,USD,0.980,1.000000,321943.00,325162.43,239805.000,,0210226,,,0210305,,,,,,WETEC WS U-2,1.0100,C2,,0210501,,,,,,,CN,,,,,105.00,0.20,,,,,,,,,,,,FHS-CC-SLAB-02,22740.00000,VND
967,NW7LG9,W18451,LG,K0,2,6,LG24,0106596417,0210327,LUBLGT26,M275,,,0,0210403,,,LG,NW7LG9,K0,01,2,0210326,0210326,PR09,LG24,M275,30,,0106596417,6,LUBLGT26,1122-1JK42501499,324.000,CA,,,390300.00000,VND,,,126457200.00,,324.000,,0210327,E,,0210330,,LG07,,10,,TGL-250B,,,,0210428,,,,,A,,US,,,,,,,,Y,,,,,E,,,,,LUBLGT26,390300.00000,VND
968,NW7GV0,W18020,LG,K0,3,6,LG24,0106596417,0210322,LUBLGR82,MW32,,,0,0210403,,,LG,NW7GV0,K0,01,3,0210320,0210320,PR09,LG24,MW32,30,,0106596417,6,LUBLGR82,1122-1A54250LE1282,72.000,CA,,,487300.00000,VND,,,35085600.00,,72.000,,0210322,E,,0210324,,LG07,,10,,TGL-250B,,,,0210422,,,,,A,,US,,,,,,,,Y,,,,,E,,,,,LUBLGR82,700000.00000,VND
969,NWA022,W17921,LG,00,5,0,LG30,3001930719,0210320,FPFFP776,EW50,,,0,0210403,,,LG,NWA022,00,01,5,0210218,0210218,VNW0000361,LG30,EW50,30,,3001930719,0,FPFFP776,1501-513000A300,140.000,CA,,,50700.00000,VND,,,7098000.00,,140.000,,0210320,E,,0210401,,,,10,,APOLLO A300,,C3,,0210323,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
970,MWNRW6,W63342,LG,P0, ,1, ,CINYETA,0210326,WACWDN54           A,B211,, ,0,0210405,,,LG,MWNRW6,P0,01,2,0200817,0210201,N000100682,1R,B211,120,16125060,CINYETA,1,WACWDN54,1410-9365A000CYDSA729,9000.000,KG,,,4.66000,USD,4.707,1.000000,41940.00,42359.40,5000.000,,0210326,,,0210330,,ZK,,,,CINYEA CY-DSA729,1.0100,C2,,0210515,,,,,,,,,,,,,0.00,0.00,,,,,,,ZZ51,,,,CY-DSA729,4.80000,VND
971,NW6BB9,W17281,LG,K0,5,6,LG24,3001987218,0210311,CHEIN135,BW53,,,0,0210405,,,LG,NW6BB9,K0,01,5,0210208,0210208,PR09,LG24,BW53,7,,3001987218,6,CHEIN135,1001-D0011B66A,550.000,CA,,,6000.00000,VND,,,3300000.00,,550.000,,0210331,E,,0210402,,HT40,,10,,Ho?nh s?n,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,5000.00000,VND
972,NW0261,W17534,LG,K0,7,6,LG24,3001987218,0210315,CHEIN135,BW70,,,0,0210405,,,LG,NW0261,K0,01,7,0210210,0210210,PR09,LG24,BW70,7,,3001987218,6,CHEIN135,1001-D0011B66A,200.000,CA,,,6000.00000,VND,,,1200000.00,,200.000,,0210315,E,,0210317,,HT40,,10,,Ho?nh s?n,,,,0210309,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
973,MW0GP0,W17449,LG,K0,4,6,LG24,3001987218,0210313,CHEIN135,BW40,,,0,0210405,,,LG,MW0GP0,K0,01,4,0201219,0201219,PR09,LG24,BW40,7,,3001987218,6,CHEIN135,1001-D0011B66A,2000.000,CA,,,6000.00000,VND,,,12000000.00,,2000.000,,0210326,E,,0210328,,HT40,,10,,Ho?nh s?n,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
